Variable,Date,Price
GDA_TETSTX,2016-09-02,2.85
GDA_TETSTX,2016-09-01,2.83
GDA_TETSTX,2016-08-31,2.895
GDA_TETSTX,2016-08-30,2.875
GDA_TETSTX,2016-08-29,2.785
GDA_TETSTX,2016-08-28,2.785
GDA_TETSTX,2016-08-27,2.785
GDA_TETSTX,2016-08-26,2.8
GDA_TETSTX,2016-08-25,2.75
GDA_TETSTX,2016-08-24,2.67
GDA_TETSTX,2016-08-23,2.65
GDA_TETSTX,2016-08-22,2.61
GDA_TETSTX,2016-08-21,2.61
GDA_TETSTX,2016-08-20,2.61
GDA_TETSTX,2016-08-19,2.625
GDA_TETSTX,2016-08-18,2.63
GDA_TETSTX,2016-08-17,2.605
GDA_TETSTX,2016-08-16,2.61
GDA_TETSTX,2016-08-15,2.63
GDA_TETSTX,2016-08-14,2.63
GDA_TETSTX,2016-08-13,2.63
GDA_TETSTX,2016-08-12,2.595
GDA_TETSTX,2016-08-11,2.65
GDA_TETSTX,2016-08-10,2.685
GDA_TETSTX,2016-08-09,2.755
GDA_TETSTX,2016-08-08,2.795
GDA_TETSTX,2016-08-07,2.795
GDA_TETSTX,2016-08-06,2.795
GDA_TETSTX,2016-08-05,2.865
GDA_TETSTX,2016-08-04,2.8
GDA_TETSTX,2016-08-03,2.755
GDA_TETSTX,2016-08-02,2.855
GDA_TETSTX,2016-08-01,2.89
GDA_TETSTX,2016-07-31,2.695
GDA_TETSTX,2016-07-30,2.695
GDA_TETSTX,2016-07-29,2.695
GDA_TETSTX,2016-07-28,2.695
GDA_TETSTX,2016-07-27,2.68
GDA_TETSTX,2016-07-26,2.765
GDA_TETSTX,2016-07-25,2.75
GDA_TETSTX,2016-07-24,2.75
GDA_TETSTX,2016-07-23,2.75
GDA_TETSTX,2016-07-22,2.64
GDA_TETSTX,2016-07-21,2.65
GDA_TETSTX,2016-07-20,2.72
GDA_TETSTX,2016-07-19,2.72
GDA_TETSTX,2016-07-18,2.615
GDA_TETSTX,2016-07-17,2.615
GDA_TETSTX,2016-07-16,2.615
GDA_TETSTX,2016-07-15,2.66
GDA_TETSTX,2016-07-14,2.715
GDA_TETSTX,2016-07-13,2.66
GDA_TETSTX,2016-07-12,2.73
GDA_TETSTX,2016-07-11,2.705
GDA_TETSTX,2016-07-10,2.705
GDA_TETSTX,2016-07-09,2.705
GDA_TETSTX,2016-07-08,2.785
GDA_TETSTX,2016-07-07,2.65
GDA_TETSTX,2016-07-06,2.71
GDA_TETSTX,2016-07-05,2.795
GDA_TETSTX,2016-07-04,2.795
GDA_TETSTX,2016-07-03,2.795
GDA_TETSTX,2016-07-02,2.795
GDA_TETSTX,2016-07-01,2.835
GDA_TETSTX,2016-06-30,2.85
GDA_TETSTX,2016-06-29,2.765
GDA_TETSTX,2016-06-28,2.645
GDA_TETSTX,2016-06-27,2.62
GDA_TETSTX,2016-06-26,2.62
GDA_TETSTX,2016-06-25,2.62
GDA_TETSTX,2016-06-24,2.605
GDA_TETSTX,2016-06-23,2.725
GDA_TETSTX,2016-06-22,2.69
GDA_TETSTX,2016-06-21,2.65
GDA_TETSTX,2016-06-20,2.54
GDA_TETSTX,2016-06-19,2.54
GDA_TETSTX,2016-06-18,2.54
GDA_TETSTX,2016-06-17,2.51
GDA_TETSTX,2016-06-16,2.53
GDA_TETSTX,2016-06-15,2.435
GDA_TETSTX,2016-06-14,2.455
GDA_TETSTX,2016-06-13,2.37
GDA_TETSTX,2016-06-12,2.37
GDA_TETSTX,2016-06-11,2.37
GDA_TETSTX,2016-06-10,2.285
GDA_TETSTX,2016-06-09,2.27
GDA_TETSTX,2016-06-08,2.225
GDA_TETSTX,2016-06-07,2.205
GDA_TETSTX,2016-06-06,2.195
GDA_TETSTX,2016-06-05,2.195
GDA_TETSTX,2016-06-04,2.195
GDA_TETSTX,2016-06-03,2.195
GDA_TETSTX,2016-06-02,2.21
GDA_TETSTX,2016-06-01,2.005
GDA_TETSTX,2016-05-31,1.735
GDA_TETSTX,2016-05-30,1.735
GDA_TETSTX,2016-05-29,1.735
GDA_TETSTX,2016-05-28,1.735
GDA_TETSTX,2016-05-27,1.665
GDA_TETSTX,2016-05-26,1.705
GDA_TETSTX,2016-05-25,1.845
GDA_TETSTX,2016-05-24,1.865
GDA_TETSTX,2016-05-23,1.71
GDA_TETSTX,2016-05-22,1.71
GDA_TETSTX,2016-05-21,1.71
GDA_TETSTX,2016-05-20,1.66
GDA_TETSTX,2016-05-19,1.775
GDA_TETSTX,2016-05-18,1.845
GDA_TETSTX,2016-05-17,1.8
GDA_TETSTX,2016-05-16,1.855
GDA_TETSTX,2016-05-15,1.855
GDA_TETSTX,2016-05-14,1.855
GDA_TETSTX,2016-05-13,1.925
GDA_TETSTX,2016-05-12,1.915
GDA_TETSTX,2016-05-11,1.94
GDA_TETSTX,2016-05-10,1.855
GDA_TETSTX,2016-05-09,1.73
GDA_TETSTX,2016-05-08,1.73
GDA_TETSTX,2016-05-07,1.73
GDA_TETSTX,2016-05-06,1.87
GDA_TETSTX,2016-05-05,1.92
GDA_TETSTX,2016-05-04,1.87
GDA_TETSTX,2016-05-03,1.82
GDA_TETSTX,2016-05-02,1.775
GDA_TETSTX,2016-05-01,1.775
GDA_TETSTX,2016-04-30,1.84
GDA_TETSTX,2016-04-29,1.84
GDA_TETSTX,2016-04-28,1.845
GDA_TETSTX,2016-04-27,1.865
GDA_TETSTX,2016-04-26,1.89
GDA_TETSTX,2016-04-25,1.87
GDA_TETSTX,2016-04-24,1.87
GDA_TETSTX,2016-04-23,1.87
GDA_TETSTX,2016-04-22,1.89
GDA_TETSTX,2016-04-21,1.945
GDA_TETSTX,2016-04-20,1.89
GDA_TETSTX,2016-04-19,1.75
GDA_TETSTX,2016-04-18,1.63
GDA_TETSTX,2016-04-17,1.63
GDA_TETSTX,2016-04-16,1.63
GDA_TETSTX,2016-04-15,1.765
GDA_TETSTX,2016-04-14,1.85
GDA_TETSTX,2016-04-13,1.84
GDA_TETSTX,2016-04-12,1.77
GDA_TETSTX,2016-04-11,1.835
GDA_TETSTX,2016-04-10,1.835
GDA_TETSTX,2016-04-09,1.835
GDA_TETSTX,2016-04-08,1.855
GDA_TETSTX,2016-04-07,1.83
GDA_TETSTX,2016-04-06,1.83
GDA_TETSTX,2016-04-05,1.86
GDA_TETSTX,2016-04-04,1.805
GDA_TETSTX,2016-04-03,1.805
GDA_TETSTX,2016-04-02,1.805
GDA_TETSTX,2016-04-01,1.905
GDA_TETSTX,2016-03-31,1.855
GDA_TETSTX,2016-03-30,1.785
GDA_TETSTX,2016-03-29,1.74
GDA_TETSTX,2016-03-28,1.695
GDA_TETSTX,2016-03-27,1.695
GDA_TETSTX,2016-03-26,1.695
GDA_TETSTX,2016-03-25,1.695
GDA_TETSTX,2016-03-24,1.77
GDA_TETSTX,2016-03-23,1.745
GDA_TETSTX,2016-03-22,1.77
GDA_TETSTX,2016-03-21,1.8
GDA_TETSTX,2016-03-20,1.8
GDA_TETSTX,2016-03-19,1.8
GDA_TETSTX,2016-03-18,1.8
GDA_TETSTX,2016-03-17,1.73
GDA_TETSTX,2016-03-16,1.755
GDA_TETSTX,2016-03-15,1.675
GDA_TETSTX,2016-03-14,1.74
GDA_TETSTX,2016-03-13,1.74
GDA_TETSTX,2016-03-12,1.74
GDA_TETSTX,2016-03-11,1.66
GDA_TETSTX,2016-03-10,1.56
GDA_TETSTX,2016-03-09,1.51
GDA_TETSTX,2016-03-08,1.475
GDA_TETSTX,2016-03-07,1.45
GDA_TETSTX,2016-03-06,1.45
GDA_TETSTX,2016-03-05,1.45
GDA_TETSTX,2016-03-04,1.53
GDA_TETSTX,2016-03-03,1.565
GDA_TETSTX,2016-03-02,1.535
GDA_TETSTX,2016-03-01,1.54
GDA_TETSTX,2016-02-29,1.625
GDA_TETSTX,2016-02-28,1.625
GDA_TETSTX,2016-02-27,1.625
GDA_TETSTX,2016-02-26,1.7
GDA_TETSTX,2016-02-25,1.73
GDA_TETSTX,2016-02-24,1.76
GDA_TETSTX,2016-02-23,1.745
GDA_TETSTX,2016-02-22,1.745
GDA_TETSTX,2016-02-21,1.745
GDA_TETSTX,2016-02-20,1.745
GDA_TETSTX,2016-02-19,1.805
GDA_TETSTX,2016-02-18,1.825
GDA_TETSTX,2016-02-17,1.82
GDA_TETSTX,2016-02-16,1.94
GDA_TETSTX,2016-02-15,1.94
GDA_TETSTX,2016-02-14,1.94
GDA_TETSTX,2016-02-13,1.94
GDA_TETSTX,2016-02-12,2.02
GDA_TETSTX,2016-02-11,2.035
GDA_TETSTX,2016-02-10,2.07
GDA_TETSTX,2016-02-09,2.145
GDA_TETSTX,2016-02-08,2.02
GDA_TETSTX,2016-02-07,2.02
GDA_TETSTX,2016-02-06,2.02
GDA_TETSTX,2016-02-05,1.98
GDA_TETSTX,2016-02-04,1.995
GDA_TETSTX,2016-02-03,1.97
GDA_TETSTX,2016-02-02,2.1
GDA_TETSTX,2016-02-01,2.205
GDA_TETSTX,2016-01-31,2.065
GDA_TETSTX,2016-01-30,2.065
GDA_TETSTX,2016-01-29,2.065
GDA_TETSTX,2016-01-28,2.18
GDA_TETSTX,2016-01-27,2.19
GDA_TETSTX,2016-01-26,2.095
GDA_TETSTX,2016-01-25,2.08
GDA_TETSTX,2016-01-24,2.08
GDA_TETSTX,2016-01-23,2.08
GDA_TETSTX,2016-01-22,2.13
GDA_TETSTX,2016-01-21,2.07
GDA_TETSTX,2016-01-20,2.075
GDA_TETSTX,2016-01-19,2.115
GDA_TETSTX,2016-01-18,2.115
GDA_TETSTX,2016-01-17,2.115
GDA_TETSTX,2016-01-16,2.115
GDA_TETSTX,2016-01-15,2.16
GDA_TETSTX,2016-01-14,2.23
GDA_TETSTX,2016-01-13,2.285
GDA_TETSTX,2016-01-12,2.38
GDA_TETSTX,2016-01-11,2.395
GDA_TETSTX,2016-01-10,2.395
GDA_TETSTX,2016-01-09,2.395
GDA_TETSTX,2016-01-08,2.3
GDA_TETSTX,2016-01-07,2.31
GDA_TETSTX,2016-01-06,2.265
GDA_TETSTX,2016-01-05,2.38
GDA_TETSTX,2016-01-04,2.33
GDA_TETSTX,2016-01-03,2.33
GDA_TETSTX,2016-01-02,2.33
GDA_TETSTX,2016-01-01,2.33
GDA_TETSTX,2015-12-31,2.195
GDA_TETSTX,2015-12-30,2.3
GDA_TETSTX,2015-12-29,2.18
GDA_TETSTX,2015-12-28,1.46
GDA_TETSTX,2015-12-27,1.46
GDA_TETSTX,2015-12-26,1.46
GDA_TETSTX,2015-12-25,1.46
GDA_TETSTX,2015-12-24,1.46
GDA_TETSTX,2015-12-23,1.655
GDA_TETSTX,2015-12-22,1.72
GDA_TETSTX,2015-12-21,1.645
GDA_TETSTX,2015-12-20,1.645
GDA_TETSTX,2015-12-19,1.645
GDA_TETSTX,2015-12-18,1.69
GDA_TETSTX,2015-12-17,1.73
GDA_TETSTX,2015-12-16,1.615
GDA_TETSTX,2015-12-15,1.65
GDA_TETSTX,2015-12-14,1.69
GDA_TETSTX,2015-12-13,1.69
GDA_TETSTX,2015-12-12,1.69
GDA_TETSTX,2015-12-11,1.82
GDA_TETSTX,2015-12-10,1.93
GDA_TETSTX,2015-12-09,1.915
GDA_TETSTX,2015-12-08,1.975
GDA_TETSTX,2015-12-07,2.06
GDA_TETSTX,2015-12-06,2.06
GDA_TETSTX,2015-12-05,2.06
GDA_TETSTX,2015-12-04,2.1
GDA_TETSTX,2015-12-03,2.15
GDA_TETSTX,2015-12-02,2.165
GDA_TETSTX,2015-12-01,2.07
GDA_TETSTX,2015-11-30,1.98
GDA_TETSTX,2015-11-29,1.98
GDA_TETSTX,2015-11-28,1.98
GDA_TETSTX,2015-11-27,1.98
GDA_TETSTX,2015-11-26,1.98
GDA_TETSTX,2015-11-25,2.08
GDA_TETSTX,2015-11-24,2.115
GDA_TETSTX,2015-11-23,2.115
GDA_TETSTX,2015-11-22,2.115
GDA_TETSTX,2015-11-21,2.115
GDA_TETSTX,2015-11-20,2.135
GDA_TETSTX,2015-11-19,2.05
GDA_TETSTX,2015-11-18,1.93
GDA_TETSTX,2015-11-17,2.025
GDA_TETSTX,2015-11-16,1.94
GDA_TETSTX,2015-11-15,1.94
GDA_TETSTX,2015-11-14,1.94
GDA_TETSTX,2015-11-13,1.94
GDA_TETSTX,2015-11-12,2.03
GDA_TETSTX,2015-11-11,2.035
GDA_TETSTX,2015-11-10,2.015
GDA_TETSTX,2015-11-09,2.025
GDA_TETSTX,2015-11-08,2.025
GDA_TETSTX,2015-11-07,2.025
GDA_TETSTX,2015-11-06,2.065
GDA_TETSTX,2015-11-05,2.02
GDA_TETSTX,2015-11-04,1.845
GDA_TETSTX,2015-11-03,1.86
GDA_TETSTX,2015-11-02,1.87
GDA_TETSTX,2015-11-01,1.87
GDA_TETSTX,2015-10-31,2.07
GDA_TETSTX,2015-10-30,2.07
GDA_TETSTX,2015-10-29,2.07
GDA_TETSTX,2015-10-28,2.05
GDA_TETSTX,2015-10-27,2.12
GDA_TETSTX,2015-10-26,2.215
GDA_TETSTX,2015-10-25,2.215
GDA_TETSTX,2015-10-24,2.215
GDA_TETSTX,2015-10-23,2.29
GDA_TETSTX,2015-10-22,2.26
GDA_TETSTX,2015-10-21,2.325
GDA_TETSTX,2015-10-20,2.34
GDA_TETSTX,2015-10-19,2.32
GDA_TETSTX,2015-10-18,2.32
GDA_TETSTX,2015-10-17,2.32
GDA_TETSTX,2015-10-16,2.43
GDA_TETSTX,2015-10-15,2.41
GDA_TETSTX,2015-10-14,2.36
GDA_TETSTX,2015-10-13,2.4
GDA_TETSTX,2015-10-12,2.4
GDA_TETSTX,2015-10-11,2.4
GDA_TETSTX,2015-10-10,2.4
GDA_TETSTX,2015-10-09,2.4
GDA_TETSTX,2015-10-08,2.41
GDA_TETSTX,2015-10-07,2.325
GDA_TETSTX,2015-10-06,2.31
GDA_TETSTX,2015-10-05,2.29
GDA_TETSTX,2015-10-04,2.29
GDA_TETSTX,2015-10-03,2.29
GDA_TETSTX,2015-10-02,2.355
GDA_TETSTX,2015-10-01,2.47
GDA_TETSTX,2015-09-30,2.49
GDA_TETSTX,2015-09-29,2.54
GDA_TETSTX,2015-09-28,2.49
GDA_TETSTX,2015-09-27,2.49
GDA_TETSTX,2015-09-26,2.49
GDA_TETSTX,2015-09-25,2.485
GDA_TETSTX,2015-09-24,2.54
GDA_TETSTX,2015-09-23,2.545
GDA_TETSTX,2015-09-22,2.515
GDA_TETSTX,2015-09-21,2.555
GDA_TETSTX,2015-09-20,2.555
GDA_TETSTX,2015-09-19,2.555
GDA_TETSTX,2015-09-18,2.59
GDA_TETSTX,2015-09-17,2.6
GDA_TETSTX,2015-09-16,2.655
GDA_TETSTX,2015-09-15,2.645
GDA_TETSTX,2015-09-14,2.635
GDA_TETSTX,2015-09-13,2.635
GDA_TETSTX,2015-09-12,2.635
GDA_TETSTX,2015-09-11,2.63
GDA_TETSTX,2015-09-10,2.625
GDA_TETSTX,2015-09-09,2.665
GDA_TETSTX,2015-09-08,2.63
GDA_TETSTX,2015-09-07,2.63
GDA_TETSTX,2015-09-06,2.63
GDA_TETSTX,2015-09-05,2.63
GDA_TETSTX,2015-09-04,2.615
GDA_TETSTX,2015-09-03,2.63
GDA_TETSTX,2015-09-02,2.665
GDA_TETSTX,2015-09-01,2.6
GDA_TETSTX,2015-08-31,2.585
GDA_TETSTX,2015-08-30,2.585
GDA_TETSTX,2015-08-29,2.585
GDA_TETSTX,2015-08-28,2.595
GDA_TETSTX,2015-08-27,2.62
GDA_TETSTX,2015-08-26,2.62
GDA_TETSTX,2015-08-25,2.575
GDA_TETSTX,2015-08-24,2.61
GDA_TETSTX,2015-08-23,2.61
GDA_TETSTX,2015-08-22,2.61
GDA_TETSTX,2015-08-21,2.63
GDA_TETSTX,2015-08-20,2.64
GDA_TETSTX,2015-08-19,2.645
GDA_TETSTX,2015-08-18,2.685
GDA_TETSTX,2015-08-17,2.735
GDA_TETSTX,2015-08-16,2.735
GDA_TETSTX,2015-08-15,2.735
GDA_TETSTX,2015-08-14,2.85
GDA_TETSTX,2015-08-13,2.845
GDA_TETSTX,2015-08-12,2.79
GDA_TETSTX,2015-08-11,2.81
GDA_TETSTX,2015-08-10,2.755
GDA_TETSTX,2015-08-09,2.755
GDA_TETSTX,2015-08-08,2.755
GDA_TETSTX,2015-08-07,2.72
GDA_TETSTX,2015-08-06,2.79
GDA_TETSTX,2015-08-05,2.745
GDA_TETSTX,2015-08-04,2.69
GDA_TETSTX,2015-08-03,2.715
GDA_TETSTX,2015-08-02,2.715
GDA_TETSTX,2015-08-01,2.715
GDA_TETSTX,2015-07-31,2.805
GDA_TETSTX,2015-07-30,2.82
GDA_TETSTX,2015-07-29,2.785
GDA_TETSTX,2015-07-28,2.78
GDA_TETSTX,2015-07-27,2.79
GDA_TETSTX,2015-07-26,2.79
GDA_TETSTX,2015-07-25,2.79
GDA_TETSTX,2015-07-24,2.865
GDA_TETSTX,2015-07-23,2.865
GDA_TETSTX,2015-07-22,2.85
GDA_TETSTX,2015-07-21,2.78
GDA_TETSTX,2015-07-20,2.815
GDA_TETSTX,2015-07-19,2.815
GDA_TETSTX,2015-07-18,2.815
GDA_TETSTX,2015-07-17,2.845
GDA_TETSTX,2015-07-16,2.85
GDA_TETSTX,2015-07-15,2.87
GDA_TETSTX,2015-07-14,2.82
GDA_TETSTX,2015-07-13,2.72
GDA_TETSTX,2015-07-12,2.72
GDA_TETSTX,2015-07-11,2.72
GDA_TETSTX,2015-07-10,2.625
GDA_TETSTX,2015-07-09,2.67
GDA_TETSTX,2015-07-08,2.67
GDA_TETSTX,2015-07-07,2.67
GDA_TETSTX,2015-07-06,2.73
GDA_TETSTX,2015-07-05,2.73
GDA_TETSTX,2015-07-04,2.73
GDA_TETSTX,2015-07-03,2.73
GDA_TETSTX,2015-07-02,2.73
GDA_TETSTX,2015-07-01,2.71
GDA_TETSTX,2015-06-30,2.76
GDA_TETSTX,2015-06-29,2.69
GDA_TETSTX,2015-06-28,2.69
GDA_TETSTX,2015-06-27,2.69
GDA_TETSTX,2015-06-26,2.73
GDA_TETSTX,2015-06-25,2.69
GDA_TETSTX,2015-06-24,2.725
GDA_TETSTX,2015-06-23,2.705
GDA_TETSTX,2015-06-22,2.71
GDA_TETSTX,2015-06-21,2.71
GDA_TETSTX,2015-06-20,2.71
GDA_TETSTX,2015-06-19,2.78
GDA_TETSTX,2015-06-18,2.875
GDA_TETSTX,2015-06-17,2.845
GDA_TETSTX,2015-06-16,2.815
GDA_TETSTX,2015-06-15,2.75
GDA_TETSTX,2015-06-14,2.75
GDA_TETSTX,2015-06-13,2.75
GDA_TETSTX,2015-06-12,2.795
GDA_TETSTX,2015-06-11,2.815
GDA_TETSTX,2015-06-10,2.775
GDA_TETSTX,2015-06-09,2.635
GDA_TETSTX,2015-06-08,2.505
GDA_TETSTX,2015-06-07,2.505
GDA_TETSTX,2015-06-06,2.505
GDA_TETSTX,2015-06-05,2.53
GDA_TETSTX,2015-06-04,2.53
GDA_TETSTX,2015-06-03,2.55
GDA_TETSTX,2015-06-02,2.515
GDA_TETSTX,2015-06-01,2.545
GDA_TETSTX,2015-05-31,2.665
GDA_TETSTX,2015-05-30,2.665
GDA_TETSTX,2015-05-29,2.665
GDA_TETSTX,2015-05-28,2.73
GDA_TETSTX,2015-05-27,2.71
GDA_TETSTX,2015-05-26,2.81
GDA_TETSTX,2015-05-25,2.81
GDA_TETSTX,2015-05-24,2.81
GDA_TETSTX,2015-05-23,2.81
GDA_TETSTX,2015-05-22,2.855
GDA_TETSTX,2015-05-21,2.905
GDA_TETSTX,2015-05-20,3.025
GDA_TETSTX,2015-05-19,2.92
GDA_TETSTX,2015-05-18,2.9
GDA_TETSTX,2015-05-17,2.9
GDA_TETSTX,2015-05-16,2.9
GDA_TETSTX,2015-05-15,2.8
GDA_TETSTX,2015-05-14,2.805
GDA_TETSTX,2015-05-13,2.785
GDA_TETSTX,2015-05-12,2.775
GDA_TETSTX,2015-05-11,2.76
GDA_TETSTX,2015-05-10,2.76
GDA_TETSTX,2015-05-09,2.76
GDA_TETSTX,2015-05-08,2.7
GDA_TETSTX,2015-05-07,2.68
GDA_TETSTX,2015-05-06,2.665
GDA_TETSTX,2015-05-05,2.655
GDA_TETSTX,2015-05-04,2.605
