Variable,Date,Price
GDA_TETSTX,2015-05-03,2.605
GDA_TETSTX,2015-05-02,2.605
GDA_TETSTX,2015-05-01,2.495
GDA_TETSTX,2015-04-30,2.48
GDA_TETSTX,2015-04-29,2.455
GDA_TETSTX,2015-04-28,2.4
GDA_TETSTX,2015-04-27,2.445
GDA_TETSTX,2015-04-26,2.445
GDA_TETSTX,2015-04-25,2.445
GDA_TETSTX,2015-04-24,2.465
GDA_TETSTX,2015-04-23,2.51
GDA_TETSTX,2015-04-22,2.49
GDA_TETSTX,2015-04-21,2.465
GDA_TETSTX,2015-04-20,2.555
GDA_TETSTX,2015-04-19,2.555
GDA_TETSTX,2015-04-18,2.555
GDA_TETSTX,2015-04-17,2.495
GDA_TETSTX,2015-04-16,2.48
GDA_TETSTX,2015-04-15,2.485
GDA_TETSTX,2015-04-14,2.455
GDA_TETSTX,2015-04-13,2.45
GDA_TETSTX,2015-04-12,2.45
GDA_TETSTX,2015-04-11,2.45
GDA_TETSTX,2015-04-10,2.51
GDA_TETSTX,2015-04-09,2.585
GDA_TETSTX,2015-04-08,2.6
GDA_TETSTX,2015-04-07,2.535
GDA_TETSTX,2015-04-06,2.535
GDA_TETSTX,2015-04-05,2.535
GDA_TETSTX,2015-04-04,2.535
GDA_TETSTX,2015-04-03,2.535
GDA_TETSTX,2015-04-02,2.525
GDA_TETSTX,2015-04-01,2.56
GDA_TETSTX,2015-03-31,2.545
GDA_TETSTX,2015-03-30,2.54
GDA_TETSTX,2015-03-29,2.54
GDA_TETSTX,2015-03-28,2.54
GDA_TETSTX,2015-03-27,2.625
GDA_TETSTX,2015-03-26,2.64
GDA_TETSTX,2015-03-25,2.675
GDA_TETSTX,2015-03-24,2.63
GDA_TETSTX,2015-03-23,2.72
GDA_TETSTX,2015-03-22,2.72
GDA_TETSTX,2015-03-21,2.72
GDA_TETSTX,2015-03-20,2.695
GDA_TETSTX,2015-03-19,2.665
GDA_TETSTX,2015-03-18,2.705
GDA_TETSTX,2015-03-17,2.56
GDA_TETSTX,2015-03-16,2.575
GDA_TETSTX,2015-03-15,2.575
GDA_TETSTX,2015-03-14,2.575
GDA_TETSTX,2015-03-13,2.685
GDA_TETSTX,2015-03-12,2.665
GDA_TETSTX,2015-03-11,2.625
GDA_TETSTX,2015-03-10,2.635
GDA_TETSTX,2015-03-09,2.805
GDA_TETSTX,2015-03-08,2.805
GDA_TETSTX,2015-03-07,2.805
GDA_TETSTX,2015-03-06,3.075
GDA_TETSTX,2015-03-05,3.23
GDA_TETSTX,2015-03-04,2.895
GDA_TETSTX,2015-03-03,2.785
GDA_TETSTX,2015-03-02,2.655
GDA_TETSTX,2015-03-01,2.655
GDA_TETSTX,2015-02-28,2.905
GDA_TETSTX,2015-02-27,2.905
GDA_TETSTX,2015-02-26,3.08
GDA_TETSTX,2015-02-25,2.975
GDA_TETSTX,2015-02-24,3.105
GDA_TETSTX,2015-02-23,2.91
GDA_TETSTX,2015-02-22,2.91
GDA_TETSTX,2015-02-21,2.91
GDA_TETSTX,2015-02-20,2.73
GDA_TETSTX,2015-02-19,2.73
GDA_TETSTX,2015-02-18,2.78
GDA_TETSTX,2015-02-17,2.62
GDA_TETSTX,2015-02-16,2.62
GDA_TETSTX,2015-02-15,2.62
GDA_TETSTX,2015-02-14,2.62
GDA_TETSTX,2015-02-13,2.705
GDA_TETSTX,2015-02-12,2.74
GDA_TETSTX,2015-02-11,2.555
GDA_TETSTX,2015-02-10,2.48
GDA_TETSTX,2015-02-09,2.44
GDA_TETSTX,2015-02-08,2.44
GDA_TETSTX,2015-02-07,2.44
GDA_TETSTX,2015-02-06,2.47
GDA_TETSTX,2015-02-05,2.6
GDA_TETSTX,2015-02-04,2.535
GDA_TETSTX,2015-02-03,2.51
GDA_TETSTX,2015-02-02,2.515
GDA_TETSTX,2015-02-01,2.515
GDA_TETSTX,2015-01-31,2.7
GDA_TETSTX,2015-01-30,2.7
GDA_TETSTX,2015-01-29,2.715
GDA_TETSTX,2015-01-28,2.775
GDA_TETSTX,2015-01-27,2.78
GDA_TETSTX,2015-01-26,2.82
GDA_TETSTX,2015-01-25,2.82
GDA_TETSTX,2015-01-24,2.82
GDA_TETSTX,2015-01-23,2.785
GDA_TETSTX,2015-01-22,2.815
GDA_TETSTX,2015-01-21,2.765
GDA_TETSTX,2015-01-20,2.95
GDA_TETSTX,2015-01-19,2.95
GDA_TETSTX,2015-01-18,2.95
GDA_TETSTX,2015-01-17,2.95
GDA_TETSTX,2015-01-16,3.21
GDA_TETSTX,2015-01-15,3.055
GDA_TETSTX,2015-01-14,2.84
GDA_TETSTX,2015-01-13,2.825
GDA_TETSTX,2015-01-12,2.9
GDA_TETSTX,2015-01-11,2.9
GDA_TETSTX,2015-01-10,2.9
GDA_TETSTX,2015-01-09,2.795
GDA_TETSTX,2015-01-08,2.975
GDA_TETSTX,2015-01-07,2.9
GDA_TETSTX,2015-01-06,3.04
GDA_TETSTX,2015-01-05,2.915
GDA_TETSTX,2015-01-04,2.915
GDA_TETSTX,2015-01-03,2.915
GDA_TETSTX,2015-01-02,2.92
GDA_TETSTX,2015-01-01,2.92
GDA_TETSTX,2014-12-31,3.015
GDA_TETSTX,2014-12-30,2.98
GDA_TETSTX,2014-12-29,2.515
GDA_TETSTX,2014-12-28,2.515
GDA_TETSTX,2014-12-27,2.515
GDA_TETSTX,2014-12-26,2.515
GDA_TETSTX,2014-12-25,2.515
GDA_TETSTX,2014-12-24,2.745
GDA_TETSTX,2014-12-23,2.81
GDA_TETSTX,2014-12-22,3.295
GDA_TETSTX,2014-12-21,3.295
GDA_TETSTX,2014-12-20,3.295
GDA_TETSTX,2014-12-19,3.51
GDA_TETSTX,2014-12-18,3.505
GDA_TETSTX,2014-12-17,3.445
GDA_TETSTX,2014-12-16,3.44
GDA_TETSTX,2014-12-15,3.4
GDA_TETSTX,2014-12-14,3.4
GDA_TETSTX,2014-12-13,3.4
GDA_TETSTX,2014-12-12,3.41
GDA_TETSTX,2014-12-11,3.46
GDA_TETSTX,2014-12-10,3.465
GDA_TETSTX,2014-12-09,3.4
GDA_TETSTX,2014-12-08,3.28
GDA_TETSTX,2014-12-07,3.28
GDA_TETSTX,2014-12-06,3.28
GDA_TETSTX,2014-12-05,3.34
GDA_TETSTX,2014-12-04,3.49
GDA_TETSTX,2014-12-03,3.575
GDA_TETSTX,2014-12-02,3.7
GDA_TETSTX,2014-12-01,4.09
GDA_TETSTX,2014-11-30,3.97
GDA_TETSTX,2014-11-29,3.97
GDA_TETSTX,2014-11-28,3.97
GDA_TETSTX,2014-11-27,3.97
GDA_TETSTX,2014-11-26,3.97
GDA_TETSTX,2014-11-25,3.975
GDA_TETSTX,2014-11-24,4.125
GDA_TETSTX,2014-11-23,4.125
GDA_TETSTX,2014-11-22,4.125
GDA_TETSTX,2014-11-21,4.25
GDA_TETSTX,2014-11-20,4.275
GDA_TETSTX,2014-11-19,4.185
GDA_TETSTX,2014-11-18,4.17
GDA_TETSTX,2014-11-17,3.99
GDA_TETSTX,2014-11-16,3.99
GDA_TETSTX,2014-11-15,3.99
GDA_TETSTX,2014-11-14,4.01
GDA_TETSTX,2014-11-13,4.11
GDA_TETSTX,2014-11-12,4.02
GDA_TETSTX,2014-11-11,4.06
GDA_TETSTX,2014-11-10,3.885
GDA_TETSTX,2014-11-09,3.885
GDA_TETSTX,2014-11-08,3.885
GDA_TETSTX,2014-11-07,3.84
GDA_TETSTX,2014-11-06,3.64
GDA_TETSTX,2014-11-05,3.43
GDA_TETSTX,2014-11-04,3.485
GDA_TETSTX,2014-11-03,3.605
GDA_TETSTX,2014-11-02,3.605
GDA_TETSTX,2014-11-01,3.605
GDA_TETSTX,2014-10-31,3.62
GDA_TETSTX,2014-10-30,3.545
GDA_TETSTX,2014-10-29,3.405
GDA_TETSTX,2014-10-28,3.415
GDA_TETSTX,2014-10-27,3.45
GDA_TETSTX,2014-10-26,3.45
GDA_TETSTX,2014-10-25,3.45
GDA_TETSTX,2014-10-24,3.515
GDA_TETSTX,2014-10-23,3.605
GDA_TETSTX,2014-10-22,3.59
GDA_TETSTX,2014-10-21,3.585
GDA_TETSTX,2014-10-20,3.6
GDA_TETSTX,2014-10-19,3.6
GDA_TETSTX,2014-10-18,3.6
GDA_TETSTX,2014-10-17,3.655
GDA_TETSTX,2014-10-16,3.67
GDA_TETSTX,2014-10-15,3.775
GDA_TETSTX,2014-10-14,3.75
GDA_TETSTX,2014-10-13,3.755
GDA_TETSTX,2014-10-12,3.755
GDA_TETSTX,2014-10-11,3.755
GDA_TETSTX,2014-10-10,3.795
GDA_TETSTX,2014-10-09,3.85
GDA_TETSTX,2014-10-08,3.825
GDA_TETSTX,2014-10-07,3.795
GDA_TETSTX,2014-10-06,3.815
GDA_TETSTX,2014-10-05,3.815
GDA_TETSTX,2014-10-04,3.815
GDA_TETSTX,2014-10-03,3.835
GDA_TETSTX,2014-10-02,4.045
GDA_TETSTX,2014-10-01,4.025
GDA_TETSTX,2014-09-30,3.94
GDA_TETSTX,2014-09-29,3.85
GDA_TETSTX,2014-09-28,3.85
GDA_TETSTX,2014-09-27,3.85
GDA_TETSTX,2014-09-26,3.81
GDA_TETSTX,2014-09-25,3.8
GDA_TETSTX,2014-09-24,3.85
GDA_TETSTX,2014-09-23,3.87
GDA_TETSTX,2014-09-22,3.81
GDA_TETSTX,2014-09-21,3.81
GDA_TETSTX,2014-09-20,3.81
GDA_TETSTX,2014-09-19,3.95
GDA_TETSTX,2014-09-18,4.01
GDA_TETSTX,2014-09-17,3.88
GDA_TETSTX,2014-09-16,3.89
GDA_TETSTX,2014-09-15,3.75
GDA_TETSTX,2014-09-14,3.75
GDA_TETSTX,2014-09-13,3.75
GDA_TETSTX,2014-09-12,3.835
GDA_TETSTX,2014-09-11,3.945
GDA_TETSTX,2014-09-10,3.935
GDA_TETSTX,2014-09-09,3.815
GDA_TETSTX,2014-09-08,3.755
GDA_TETSTX,2014-09-07,3.755
GDA_TETSTX,2014-09-06,3.755
GDA_TETSTX,2014-09-05,3.865
GDA_TETSTX,2014-09-04,3.865
GDA_TETSTX,2014-09-03,3.95
GDA_TETSTX,2014-09-02,3.97
GDA_TETSTX,2014-09-01,3.97
GDA_TETSTX,2014-08-31,3.94
GDA_TETSTX,2014-08-30,3.94
GDA_TETSTX,2014-08-29,3.94
GDA_TETSTX,2014-08-28,3.97
GDA_TETSTX,2014-08-27,3.915
GDA_TETSTX,2014-08-26,3.9
GDA_TETSTX,2014-08-25,3.87
GDA_TETSTX,2014-08-24,3.87
GDA_TETSTX,2014-08-23,3.87
GDA_TETSTX,2014-08-22,3.86
GDA_TETSTX,2014-08-21,3.825
GDA_TETSTX,2014-08-20,3.82
GDA_TETSTX,2014-08-19,3.79
GDA_TETSTX,2014-08-18,3.815
GDA_TETSTX,2014-08-17,3.815
GDA_TETSTX,2014-08-16,3.815
GDA_TETSTX,2014-08-15,3.87
GDA_TETSTX,2014-08-14,3.87
GDA_TETSTX,2014-08-13,3.92
GDA_TETSTX,2014-08-12,3.945
GDA_TETSTX,2014-08-11,3.91
GDA_TETSTX,2014-08-10,3.91
GDA_TETSTX,2014-08-09,3.91
GDA_TETSTX,2014-08-08,3.945
GDA_TETSTX,2014-08-07,3.86
GDA_TETSTX,2014-08-06,3.86
GDA_TETSTX,2014-08-05,3.72
GDA_TETSTX,2014-08-04,3.69
GDA_TETSTX,2014-08-03,3.69
GDA_TETSTX,2014-08-02,3.69
GDA_TETSTX,2014-08-01,3.695
GDA_TETSTX,2014-07-31,3.7
GDA_TETSTX,2014-07-30,3.705
GDA_TETSTX,2014-07-29,3.765
GDA_TETSTX,2014-07-28,3.75
GDA_TETSTX,2014-07-27,3.75
GDA_TETSTX,2014-07-26,3.75
GDA_TETSTX,2014-07-25,3.79
GDA_TETSTX,2014-07-24,3.76
GDA_TETSTX,2014-07-23,3.795
GDA_TETSTX,2014-07-22,3.82
GDA_TETSTX,2014-07-21,3.85
GDA_TETSTX,2014-07-20,3.85
GDA_TETSTX,2014-07-19,3.85
GDA_TETSTX,2014-07-18,3.955
GDA_TETSTX,2014-07-17,4.065
GDA_TETSTX,2014-07-16,4.07
GDA_TETSTX,2014-07-15,4.075
GDA_TETSTX,2014-07-14,4.045
GDA_TETSTX,2014-07-13,4.045
GDA_TETSTX,2014-07-12,4.045
GDA_TETSTX,2014-07-11,4.095
GDA_TETSTX,2014-07-10,4.125
GDA_TETSTX,2014-07-09,4.165
GDA_TETSTX,2014-07-08,4.28
GDA_TETSTX,2014-07-07,4.28
GDA_TETSTX,2014-07-06,4.28
GDA_TETSTX,2014-07-05,4.28
GDA_TETSTX,2014-07-04,4.28
GDA_TETSTX,2014-07-03,4.345
GDA_TETSTX,2014-07-02,4.38
GDA_TETSTX,2014-07-01,4.34
GDA_TETSTX,2014-06-30,4.325
GDA_TETSTX,2014-06-29,4.325
GDA_TETSTX,2014-06-28,4.325
GDA_TETSTX,2014-06-27,4.45
GDA_TETSTX,2014-06-26,4.505
GDA_TETSTX,2014-06-25,4.5
GDA_TETSTX,2014-06-24,4.44
GDA_TETSTX,2014-06-23,4.5
GDA_TETSTX,2014-06-22,4.5
GDA_TETSTX,2014-06-21,4.5
GDA_TETSTX,2014-06-20,4.62
GDA_TETSTX,2014-06-19,4.69
GDA_TETSTX,2014-06-18,4.68
GDA_TETSTX,2014-06-17,4.655
GDA_TETSTX,2014-06-16,4.63
GDA_TETSTX,2014-06-15,4.63
GDA_TETSTX,2014-06-14,4.63
GDA_TETSTX,2014-06-13,4.45
GDA_TETSTX,2014-06-12,4.5
GDA_TETSTX,2014-06-11,4.52
GDA_TETSTX,2014-06-10,4.64
GDA_TETSTX,2014-06-09,4.57
GDA_TETSTX,2014-06-08,4.57
GDA_TETSTX,2014-06-07,4.57
GDA_TETSTX,2014-06-06,4.56
GDA_TETSTX,2014-06-05,4.6
GDA_TETSTX,2014-06-04,4.62
GDA_TETSTX,2014-06-03,4.525
GDA_TETSTX,2014-06-02,4.43
GDA_TETSTX,2014-06-01,4.43
GDA_TETSTX,2014-05-31,4.55
GDA_TETSTX,2014-05-30,4.55
GDA_TETSTX,2014-05-29,4.44
GDA_TETSTX,2014-05-28,4.37
GDA_TETSTX,2014-05-27,4.305
GDA_TETSTX,2014-05-26,4.305
GDA_TETSTX,2014-05-25,4.305
GDA_TETSTX,2014-05-24,4.305
GDA_TETSTX,2014-05-23,4.385
GDA_TETSTX,2014-05-22,4.475
GDA_TETSTX,2014-05-21,4.44
GDA_TETSTX,2014-05-20,4.405
GDA_TETSTX,2014-05-19,4.355
GDA_TETSTX,2014-05-18,4.355
GDA_TETSTX,2014-05-17,4.355
GDA_TETSTX,2014-05-16,4.28
GDA_TETSTX,2014-05-15,4.315
GDA_TETSTX,2014-05-14,4.35
GDA_TETSTX,2014-05-13,4.37
GDA_TETSTX,2014-05-12,4.45
GDA_TETSTX,2014-05-11,4.45
GDA_TETSTX,2014-05-10,4.45
GDA_TETSTX,2014-05-09,4.615
GDA_TETSTX,2014-05-08,4.69
GDA_TETSTX,2014-05-07,4.675
GDA_TETSTX,2014-05-06,4.635
GDA_TETSTX,2014-05-05,4.64
GDA_TETSTX,2014-05-04,4.64
GDA_TETSTX,2014-05-03,4.64
GDA_TETSTX,2014-05-02,4.7
GDA_TETSTX,2014-05-01,4.675
GDA_TETSTX,2014-04-30,4.68
GDA_TETSTX,2014-04-29,4.67
GDA_TETSTX,2014-04-28,4.61
GDA_TETSTX,2014-04-27,4.61
GDA_TETSTX,2014-04-26,4.61
GDA_TETSTX,2014-04-25,4.685
GDA_TETSTX,2014-04-24,4.695
GDA_TETSTX,2014-04-23,4.65
GDA_TETSTX,2014-04-22,4.665
GDA_TETSTX,2014-04-21,4.455
GDA_TETSTX,2014-04-20,4.455
GDA_TETSTX,2014-04-19,4.455
GDA_TETSTX,2014-04-18,4.455
GDA_TETSTX,2014-04-17,4.5
GDA_TETSTX,2014-04-16,4.56
GDA_TETSTX,2014-04-15,4.56
GDA_TETSTX,2014-04-14,4.55
GDA_TETSTX,2014-04-13,4.55
GDA_TETSTX,2014-04-12,4.55
GDA_TETSTX,2014-04-11,4.465
GDA_TETSTX,2014-04-10,4.505
GDA_TETSTX,2014-04-09,4.5
GDA_TETSTX,2014-04-08,4.485
GDA_TETSTX,2014-04-07,4.385
GDA_TETSTX,2014-04-06,4.385
GDA_TETSTX,2014-04-05,4.385
GDA_TETSTX,2014-04-04,4.36
GDA_TETSTX,2014-04-03,4.3
GDA_TETSTX,2014-04-02,4.33
GDA_TETSTX,2014-04-01,4.355
GDA_TETSTX,2014-03-31,4.38
GDA_TETSTX,2014-03-30,4.38
GDA_TETSTX,2014-03-29,4.38
GDA_TETSTX,2014-03-28,4.295
GDA_TETSTX,2014-03-27,4.305
GDA_TETSTX,2014-03-26,4.415
GDA_TETSTX,2014-03-25,4.32
GDA_TETSTX,2014-03-24,4.295
GDA_TETSTX,2014-03-23,4.295
GDA_TETSTX,2014-03-22,4.295
GDA_TETSTX,2014-03-21,4.29
GDA_TETSTX,2014-03-20,4.315
GDA_TETSTX,2014-03-19,4.37
GDA_TETSTX,2014-03-18,4.455
GDA_TETSTX,2014-03-17,4.295
GDA_TETSTX,2014-03-16,4.295
GDA_TETSTX,2014-03-15,4.295
GDA_TETSTX,2014-03-14,4.31
GDA_TETSTX,2014-03-13,4.55
GDA_TETSTX,2014-03-12,4.58
GDA_TETSTX,2014-03-11,4.61
GDA_TETSTX,2014-03-10,4.75
GDA_TETSTX,2014-03-09,4.75
GDA_TETSTX,2014-03-08,4.75
GDA_TETSTX,2014-03-07,4.71
GDA_TETSTX,2014-03-06,6.005
GDA_TETSTX,2014-03-05,7.82
GDA_TETSTX,2014-03-04,7.285
GDA_TETSTX,2014-03-03,4.685
GDA_TETSTX,2014-03-02,4.685
GDA_TETSTX,2014-03-01,4.685
GDA_TETSTX,2014-02-28,4.5
GDA_TETSTX,2014-02-27,4.74
GDA_TETSTX,2014-02-26,4.805
GDA_TETSTX,2014-02-25,5.915
GDA_TETSTX,2014-02-24,6.105
GDA_TETSTX,2014-02-23,6.105
GDA_TETSTX,2014-02-22,6.105
GDA_TETSTX,2014-02-21,5.77
GDA_TETSTX,2014-02-20,5.795
GDA_TETSTX,2014-02-19,5.54
GDA_TETSTX,2014-02-18,5.45
GDA_TETSTX,2014-02-17,5.45
GDA_TETSTX,2014-02-16,5.45
GDA_TETSTX,2014-02-15,5.45
GDA_TETSTX,2014-02-14,5.165
GDA_TETSTX,2014-02-13,5.685
GDA_TETSTX,2014-02-12,7.68
GDA_TETSTX,2014-02-11,7.67
GDA_TETSTX,2014-02-10,5.63
GDA_TETSTX,2014-02-09,5.63
GDA_TETSTX,2014-02-08,5.63
GDA_TETSTX,2014-02-07,6.575
GDA_TETSTX,2014-02-06,8.15
GDA_TETSTX,2014-02-05,5.685
GDA_TETSTX,2014-02-04,4.975
GDA_TETSTX,2014-02-03,4.915
GDA_TETSTX,2014-02-02,4.915
GDA_TETSTX,2014-02-01,4.915
GDA_TETSTX,2014-01-31,5.04
GDA_TETSTX,2014-01-30,5.035
GDA_TETSTX,2014-01-29,5.055
GDA_TETSTX,2014-01-28,5.465
GDA_TETSTX,2014-01-27,4.985
GDA_TETSTX,2014-01-26,4.985
GDA_TETSTX,2014-01-25,4.985
GDA_TETSTX,2014-01-24,5.205
GDA_TETSTX,2014-01-23,4.83
GDA_TETSTX,2014-01-22,4.5
GDA_TETSTX,2014-01-21,4.235
GDA_TETSTX,2014-01-20,4.235
GDA_TETSTX,2014-01-19,4.235
GDA_TETSTX,2014-01-18,4.235
GDA_TETSTX,2014-01-17,4.32
GDA_TETSTX,2014-01-16,4.235
GDA_TETSTX,2014-01-15,4.24
GDA_TETSTX,2014-01-14,4.045
GDA_TETSTX,2014-01-13,3.815
GDA_TETSTX,2014-01-12,3.815
GDA_TETSTX,2014-01-11,3.815
GDA_TETSTX,2014-01-10,4.04
GDA_TETSTX,2014-01-09,4.22
GDA_TETSTX,2014-01-08,4.43
GDA_TETSTX,2014-01-07,4.355
GDA_TETSTX,2014-01-06,4.185
GDA_TETSTX,2014-01-05,4.185
GDA_TETSTX,2014-01-04,4.185
GDA_TETSTX,2014-01-03,4.17
GDA_TETSTX,2014-01-02,4.165
GDA_TETSTX,2014-01-01,4.165
